label,text
1,What are the symptoms of Priapism ?
1,What are the symptoms of Prieto X-linked mental retardation syndrome ?
1,What is (are) Primary angiitis of the central nervous system ?
1,What is (are) Primary carnitine deficiency ?
1,What is (are) Primary central nervous system lymphoma ?
1,What is (are) Primary Familial Brain Calcification ?
1,What is (are) Primary gastrointestinal melanoma ?
1,What is (are) Primary hyperoxaluria type 2 ?
1,What is (are) Primary hyperparathyroidism ?
1,What is (are) Primary lateral sclerosis ?
1,What causes Primary melanoma of the central nervous system ?
1,What is (are) Primary orthostatic hypotension ?
1,What is (are) Primary orthostatic tremor ?
1,What is (are) Primary spontaneous pneumothorax ?
1,What is (are) Primrose syndrome ?
1,What is (are) Prinzmetal's variant angina ?
1,What is (are) Progeria ?
1,What are the symptoms of Progeroid syndrome Petty type ?
1,"What are the symptoms of Progeroid syndrome, Penttinen type ?"
1,What is (are) Progressive bulbar palsy ?
1,What is (are) Progressive deafness with stapes fixation ?
1,"What are the symptoms of Progressive external ophthalmoplegia, autosomal recessive 1 ?"
1,What are the symptoms of Progressive familial heart block type 1A ?
1,What is (are) Progressive familial intrahepatic cholestasis type 2 ?
1,What is (are) Progressive hemifacial atrophy ?
1,What is (are) Progressive multifocal leukoencephalopathy ?
1,What is (are) Progressive myoclonic epilepsy ?
1,What is (are) Progressive pseudorheumatoid arthropathy of childhood ?
1,What are the symptoms of Progressive supranuclear palsy atypical ?
1,What is (are) Progressive transformation of germinal centers ?
1,"What is (are) Prolactinoma, familial ?"
1,"What are the symptoms of Prosopagnosia, hereditary ?"
1,What is (are) Prosthetic joint infection ?
1,What is (are) Protein C deficiency ?
1,What is (are) Proteus syndrome ?
1,What is (are) Proteus-like syndrome ?
1,What is (are) Prothrombin thrombophilia ?
1,What is (are) Proud syndrome ?
1,What are the symptoms of Proximal chromosome 18q deletion syndrome ?
1,What is (are) Proximal symphalangism ?
1,What is (are) Prune belly syndrome ?
1,What is (are) Prurigo nodularis ?
1,What is (are) Pseudoachondroplasia ?
1,What are the symptoms of Pseudoainhum ?
1,What are the symptoms of Pseudoaminopterin syndrome ?
1,What is (are) Pseudoangiomatous stromal hyperplasia ?
1,What are the symptoms of Pseudodiastrophic dysplasia ?
1,What is (are) Pseudohypoaldosteronism type 2 ?
1,What is (are) Pseudohypoparathyroidism ?
1,What is (are) Pseudohypoparathyroidism type 1A ?
1,What is (are) Pseudohypoparathyroidism type 1C ?
1,What are the symptoms of Pseudohypoparathyroidism type 2 ?
1,What is (are) Pseudopelade of Brocq ?
1,What are the symptoms of Pseudoprogeria syndrome ?
1,What is (are) Pseudopseudohypoparathyroidism ?
1,What is (are) Pseudoxanthoma elasticum ?
1,What is (are) Psoriatic juvenile idiopathic arthritis ?
1,What are the symptoms of Pterygium colli mental retardation digital anomalies ?
1,What is (are) Pterygium of the conjunctiva and cornea ?
1,What is (are) Pudendal Neuralgia ?
1,What is (are) Pulmonary alveolar microlithiasis ?
1,What is (are) Pulmonary alveolar proteinosis acquired ?
1,What is (are) Pulmonary arterial hypertension ?
1,What are the symptoms of Pulmonary edema of mountaineers ?
1,What is (are) Pulmonary vein stenosis ?
1,What are the symptoms of Pulmonary venous return anomaly ?
1,What are the symptoms of Pulmonic stenosis ?
1,What is (are) Punctate inner choroidopathy ?
1,What are the symptoms of Punctate palmoplantar keratoderma type 2 ?
1,What is (are) Punctate palmoplantar keratoderma type I ?
1,What is (are) PURA syndrome ?
1,What is (are) Pure autonomic failure ?
1,What are the symptoms of Purpura simplex ?
1,What is (are) Pustular psoriasis ?
1,What is (are) Pycnodysostosis ?
1,What are the symptoms of Pyknoachondrogenesis ?
1,What is (are) Pyle disease ?
1,What is (are) Pyoderma gangrenosum ?
1,What is (are) Pyogenic granuloma ?
1,What is (are) Pyomyositis ?
1,What are the symptoms of Pyridoxal 5'-phosphate-dependent epilepsy ?
1,What is (are) Pyridoxine-dependent epilepsy ?
1,What is (are) Pyruvate carboxylase deficiency ?
1,What are the symptoms of Pyruvate decarboxylase deficiency ?
1,What is (are) Pyruvate dehydrogenase deficiency ?
1,What is (are) Pyruvate kinase deficiency ?
1,What is (are) Q fever ?
1,What are the symptoms of Quebec platelet disorder ?
1,What are the symptoms of Quinquaud's decalvans folliculitis ?
1,What is (are) Rabson-Mendenhall syndrome ?
1,"What are the symptoms of Radial hypoplasia, triphalangeal thumbs and hypospadias ?"
1,What are the symptoms of Radial ray hypoplasia choanal atresia ?
1,What are the symptoms of Radio renal syndrome ?
1,What are the symptoms of Radio-ulnar synostosis type 1 ?
1,What are the symptoms of Radio-ulnar synostosis type 2 ?
1,What are the symptoms of Radius absent anogenital anomalies ?
1,What are the symptoms of Raine syndrome ?
1,What are the symptoms of Ramos Arroyo Clark syndrome ?
1,What is (are) Reactive arthritis ?
1,What are the symptoms of Reardon Wilson Cavanagh syndrome ?
1,What are the symptoms of Recurrent hydatidiform mole ?
1,What are the symptoms of Red cell phospholipid defect with hemolysis ?
1,What are the symptoms of Reducing body myopathy ?
1,"What is (are) Refsum disease, infantile form ?"
1,What is (are) Relapsing polychondritis ?
1,What are the symptoms of Renal dysplasia diffuse cystic ?
1,What are the symptoms of Renal dysplasia megalocystis sirenomelia ?
1,What are the symptoms of Renal dysplasia-limb defects syndrome ?
1,What are the symptoms of Renal hamartomas nephroblastomatosis and fetal gigantism ?
1,What are the symptoms of Renal hypouricemia ?
1,What is (are) Renal nutcracker syndrome ?
1,What is (are) Renal oncocytoma ?
1,What is (are) Renal tubular acidosis with deafness ?
1,"What are the symptoms of Renal tubular acidosis, distal, autosomal dominant ?"
1,"What are the symptoms of Renal tubular acidosis, distal, type 3 ?"
1,What are the symptoms of Renal tubular dysgenesis ?
1,"What are the symptoms of Renal tubulopathy, diabetes mellitus, and cerebellar ataxia due to duplication of mitochondrial DNA ?"
1,What is (are) Restless legs syndrome ?
1,What are the symptoms of Reticular dysgenesis ?
1,What are the symptoms of Reticuloendotheliosis ?
1,What is (are) Reticulohistiocytoma ?
1,What are the symptoms of Retinal arterial macroaneurysm with supravalvular pulmonic stenosis ?
1,What are the symptoms of Retinal cone dystrophy 1 ?
1,What are the symptoms of Retinal cone dystrophy 3A ?
1,What are the symptoms of Retinal cone dystrophy 4 ?
1,"What are the symptoms of Retinal degeneration with nanophthalmos, cystic macular degeneration, and angle closure glaucoma ?"
1,What is (are) Retinal vasculopathy with cerebral leukodystrophy ?
1,"What are the symptoms of Retinitis pigmentosa, deafness, mental retardation, and hypogonadism ?"
1,What is (are) Retinochoroidal coloboma ?
1,What are the symptoms of Retinopathy pigmentary mental retardation ?
1,What are the symptoms of Retinoschisis autosomal dominant ?
1,What are the symptoms of Retinoschisis of Fovea ?
1,What is (are) Retroperitoneal fibrosis ?
1,What is (are) Rett syndrome ?
1,What are the symptoms of Revesz syndrome ?
1,What is (are) Reynolds syndrome ?
1,What is (are) Rh deficiency syndrome ?
1,What is (are) Rhabdoid tumor ?
1,What are the symptoms of Rhabdomyosarcoma alveolar ?
1,What is (are) Rheumatic Fever ?
1,What are the symptoms of Rheumatoid nodulosis ?
1,What are the symptoms of Rhizomelic chondrodysplasia punctata type 3 ?
1,What are the symptoms of Rhizomelic dysplasia Patterson Lowry type ?
1,"What are the symptoms of Rhizomelic dysplasia, scoliosis, and retinitis pigmentosa ?"
1,What are the symptoms of Rhizomelic syndrome ?
1,What are the symptoms of RHYNS syndrome ?
1,What is (are) Ribbing disease ?
1,What are the symptoms of Richieri Costa Da Silva syndrome ?
1,What is (are) Richter syndrome ?
1,What is (are) Rickets ?
1,What are the symptoms of Rienhoff syndrome ?
1,What are the symptoms of Ring chromosome 10 ?
1,What is (are) Ring chromosome 20 ?
1,What are the symptoms of Ring chromosome 8 ?
1,"What are the symptoms of Rippling muscle disease, 1 ?"
1,What is (are) Roberts syndrome ?
1,What are the symptoms of Robinow Sorauf syndrome ?
1,What is (are) Robinow syndrome ?
1,What are the symptoms of Roch-Leri mesosomatous lipomatosis ?
1,What are the symptoms of Roifman syndrome ?
1,What are the symptoms of Rommen Mueller Sybert syndrome ?
1,What is (are) Rotor syndrome ?
1,What are the symptoms of Rowley-Rosenberg syndrome ?
1,What is (are) Russell-Silver syndrome ?
1,What are the symptoms of Rutherfurd syndrome ?
1,What are the symptoms of Ruvalcaba syndrome ?
1,What are the symptoms of Sabinas brittle hair syndrome ?
1,What are the symptoms of Saccharopinuria ?
1,What is (are) Sacrococcygeal Teratoma ?
1,What are the symptoms of Sakati syndrome ?
1,What are the symptoms of Salcedo syndrome ?
1,"What is (are) Salivary gland cancer, adult ?"
1,What are the symptoms of Santos Mateus Leal syndrome ?
1,What is (are) SAPHO syndrome ?
1,What is (are) Sarcoidosis ?
1,What are the symptoms of Sarcosinemia ?
1,What is (are) Satoyoshi syndrome ?
1,What are the symptoms of Say-Field-Coldwell syndrome ?
1,What are the symptoms of Scalp defects postaxial polydactyly ?
1,What are the symptoms of Scalp ear nipple syndrome ?
1,"What are the symptoms of Scapuloperoneal syndrome, neurogenic, Kaeser type ?"
1,What are the symptoms of SCARF syndrome ?
1,What are the symptoms of Scheie syndrome ?
1,What is (are) Schimke immunoosseous dysplasia ?
1,What are the symptoms of Schimke X-linked mental retardation syndrome ?
1,What is (are) Schindler disease type 1 ?
1,What are the symptoms of Schisis association ?
1,What is (are) Schistosomiasis ?
1,What is (are) Schizencephaly ?
1,What are the symptoms of Schneckenbecken dysplasia ?
1,What is (are) Schnitzler syndrome ?
1,What are the symptoms of Scholte syndrome ?
1,What is (are) Schwannomatosis ?
1,What is (are) Schwartz Jampel syndrome type 1 ?
1,What is (are) Scleroderma ?
1,What is (are) Sclerosing mesenteritis ?
1,What is (are) Sclerosing mucoepidermoid carcinoma with eosinophilia ?
1,What is (are) SCOT deficiency ?
1,What are the symptoms of Scott Bryant Graham syndrome ?
1,What is (are) Scurvy ?
1,What are the symptoms of Sea-Blue histiocytosis ?
1,What is (are) Secondary adrenal insufficiency ?
1,What is (are) Selective IgM deficiency ?
1,What are the symptoms of Selig Benacerraf Greene syndrome ?
1,What are the symptoms of Seminoma ?
1,What are the symptoms of Sener syndrome ?
1,What is (are) Senior Loken Syndrome ?
1,"What are the symptoms of Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis ?"
1,What are the symptoms of Seow Najjar syndrome ?
1,What is (are) Septo-optic dysplasia ?
1,What are the symptoms of Seres-Santamaria Arimany Muniz syndrome ?
1,What is (are) Serpiginous choroiditis ?
1,What is (are) Sertoli cell-only syndrome ?
1,What are the symptoms of SeSAME syndrome ?
1,What are the symptoms of Severe achondroplasia with developmental delay and acanthosis nigricans ?
1,What is (are) Severe combined immunodeficiency ?
1,"What are the symptoms of Severe combined immunodeficiency, atypical ?"
1,What are the symptoms of Severe congenital neutropenia autosomal dominant ?
1,What are the symptoms of Severe congenital neutropenia autosomal recessive 3 ?
1,What are the symptoms of Severe congenital neutropenia X-linked ?
1,"What are the symptoms of Severe immunodeficiency, autosomal recessive, T-cell negative, B-cell negative, NK cell-positive ?"
1,What is (are) Severe intellectual disability-progressive spastic diplegia syndrome ?
1,What is (are) Shapiro syndrome ?
1,What are the symptoms of Short limb dwarf lethal Colavita Kozlowski type ?
1,What are the symptoms of Short rib-polydactyly syndrome type 3 ?
1,What are the symptoms of Short rib-polydactyly syndrome type 4 ?
1,"What are the symptoms of Short stature syndrome, Brussels type ?"
1,What is (are) SHORT syndrome ?
1,What is (are) Sialadenitis ?
1,What is (are) Sialidosis type I ?
1,What is (are) Sideroblastic anemia ?
1,What is (are) Sideroblastic anemia pyridoxine-refractory autosomal recessive ?
1,What is (are) Silicosis ?
1,What are the symptoms of Sillence syndrome ?
1,What are the symptoms of Simosa cranio facial syndrome ?
1,What are the symptoms of Single upper central incisor ?
1,What is (are) Singleton Merten syndrome ?
1,What is (are) Situs inversus ?
1,What is (are) Sjogren syndrome ?
1,What are the symptoms of Sjogren-Larsson-like syndrome ?
1,What are the symptoms of Skin fragility-woolly hair-palmoplantar keratoderma syndrome ?
1,What are the symptoms of SLC4A1-associated distal renal tubular acidosis ?
1,What are the symptoms of Slipped capital femoral epiphysis ?
1,What are the symptoms of Small cell carcinoma of the bladder ?
1,What are the symptoms of Small patella syndrome ?
1,What are the symptoms of Smith McCort dysplasia ?
1,What is (are) Sneddon syndrome ?
1,What are the symptoms of Snowflake vitreoretinal degeneration ?
1,What is (are) Snyder-Robinson syndrome ?
1,What are the symptoms of Sonoda syndrome ?
1,What is (are) Sotos syndrome ?
1,What are the symptoms of Spastic ataxia Charlevoix-Saguenay type ?
1,What is (are) Spastic diplegia cerebral palsy ?
1,What are the symptoms of Spastic diplegia infantile type ?
1,What are the symptoms of Spastic paraplegia 10 ?
1,What is (are) Spastic paraplegia 11 ?
1,What are the symptoms of Spastic paraplegia 14 ?
1,What are the symptoms of Spastic paraplegia 15 ?
1,What are the symptoms of Spastic paraplegia 16 ?
1,What are the symptoms of Spastic paraplegia 17 ?
1,What are the symptoms of Spastic paraplegia 18 ?
1,What are the symptoms of Spastic paraplegia 19 ?
1,What are the symptoms of Spastic paraplegia 2 ?
1,What are the symptoms of Spastic paraplegia 26 ?
1,What are the symptoms of Spastic paraplegia 39 ?
1,What are the symptoms of Spastic paraplegia 4 ?
1,What are the symptoms of Spastic paraplegia 51 ?
1,What are the symptoms of Spastic paraplegia 5B ?
1,What are the symptoms of Spastic paraplegia 6 ?
1,What are the symptoms of Spastic paraplegia facial cutaneous lesions ?
1,What are the symptoms of Spastic paraplegia neuropathy poikiloderma ?
1,What are the symptoms of Spastic quadriplegia retinitis pigmentosa mental retardation ?
1,What are the symptoms of Spermatogenesis arrest ?
1,What is (are) Spina bifida occulta ?
1,What are the symptoms of Spinal intradural arachnoid cysts ?
1,What are the symptoms of Spinal muscular atrophy Ryukyuan type ?
1,What are the symptoms of Spinal muscular atrophy type 1 with congenital bone fractures ?
1,What are the symptoms of Spinal muscular atrophy type 3 ?
1,What are the symptoms of Spinal muscular atrophy with respiratory distress 1 ?
1,What are the symptoms of Spinocerebellar ataxia 10 ?
1,What is (are) Spinocerebellar ataxia 11 ?
1,What are the symptoms of Spinocerebellar ataxia 12 ?
1,What is (are) Spinocerebellar ataxia 13 ?
1,What are the symptoms of Spinocerebellar ataxia 14 ?
1,What is (are) Spinocerebellar ataxia 15 ?
1,What are the symptoms of Spinocerebellar ataxia 17 ?
1,What is (are) Spinocerebellar ataxia 2 ?
1,What are the symptoms of Spinocerebellar ataxia 20 ?
1,What are the symptoms of Spinocerebellar ataxia 21 ?
1,What are the symptoms of Spinocerebellar ataxia 23 ?
